Factor	Estimate	SD	Pvalue	Taxa	FDR
mycofenolzuuryes	-0.246424274663817	0.0920192122362709	0.00758410742427982	PWY490.3..nitrate.reduction.VI..assimilatory.	0.0302884897007585
mycofenolzuuryes	0.145263446237334	0.0504400385067729	0.00401823327921414	PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.	0.0174558221360344
mycofenolzuuryes	0.145244857360847	0.0504398002176425	0.00402274090377747	PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.	0.0174558221360344
mycofenolzuuryes	-0.30032054927389	0.0850529461542743	0.000433427058829957	PWY66.398..TCA.cycle.III..animals.	0.00253554829415525
mycofenolzuuryes	-0.256309920772235	0.067500826165025	0.000151596813407267	PYRIDNUCSAL.PWY..NAD.salvage.pathway.I	0.00100819859695486
mycofenolzuuryes	-0.203998788510935	0.036506557061834	2.59661509029395e-08	PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	5.0633994260732e-07
mycofenolzuuryes	0.131383396783116	0.0402342148233224	0.00111048495891087	RHAMCAT.PWY..L.rhamnose.degradation.I	0.00580515382162647
mycofenolzuuryes	-0.154982998788852	0.0475369857055448	0.00113123263498749	RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	0.00586792100808784
mycofenolzuuryes	0.109937181350878	0.0350361155361712	0.00172576412256806	SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I	0.00842610334341961
mycofenolzuuryes	-0.321630767143037	0.068336849251559	2.6915406294724e-06	PWY_TCA..TCA.cycle.I..prokaryotic.	2.73394753971168e-05
mycofenolzuuryes	0.249275095981547	0.0332392526594943	9.41413894027388e-14	THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes.	4.13045346004517e-12
mycofenolzuuryes	-0.227692340575982	0.053992674732432	2.58029097106565e-05	TRPSYN.PWY..L.tryptophan.biosynthesis	0.000209003568656318
mycofenolzuuryes	-0.504779502127735	0.0726972268282883	5.09365712224249e-12	UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I	1.91557891061476e-10
mycofenolzuuryes	0.0373764805444633	0.0170213352665132	0.0282113008216068	VALSYN.PWY..L.valine.biosynthesis	0.0900196962580364
tacrolimusyes	-0.173696519603119	0.0686508078295446	0.0114895053936502	CENTFERM.PWY..pyruvate.fermentation.to.butanoate	0.0490477669439741
tacrolimusyes	0.0826790505949407	0.0351092750706725	0.0186192506063235	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	0.072169586092486
tacrolimusyes	-0.169072478249157	0.0699019961513327	0.0156639054296841	GLUCONEO.PWY..gluconeogenesis.I	0.0634388169902206
tacrolimusyes	-0.196939827348085	0.0632773529938139	0.0018812860342254	HISDEG.PWY..L.histidine.degradation.I	0.0105185532426868
tacrolimusyes	-0.152773505578165	0.0532079492955632	0.00412960608834969	HSERMETANA.PWY..L.methionine.biosynthesis.III	0.0204794750912035
tacrolimusyes	0.0656005483725959	0.0273029515476329	0.0163615235076943	NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.	0.065342670999755
tacrolimusyes	0.140215929897183	0.0623031025519323	0.0245186534012378	OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.	0.0900819753422002
tacrolimusyes	-1.63418439806482	0.548774710207291	0.00354045831014356	PWY.101..photosynthesis.light.reactions	0.018126917020654
tacrolimusyes	-0.142348283059575	0.0538556343727047	0.00827529671102272	PWY.4981..L.proline.biosynthesis.II..from.arginine.	0.0369334104869185
tacrolimusyes	0.205820002857666	0.0544189616709894	0.000159877873531824	PWY.5104..L.isoleucine.biosynthesis.IV	0.00122585971477435
tacrolimusyes	-0.171760143452751	0.067838311560415	0.0114322320496071	PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation	0.0488693112918928
tacrolimusyes	-1.66916645010082	0.441567112452231	0.000278261977689287	PWY.6785..hydrogen.production.VIII	0.00198426543458343
tacrolimusyes	-0.230614617922097	0.0996444574182282	0.0208083592945163	PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation	0.0785405121853621
tacrolimusyes	-0.105398907213214	0.0363145117563294	0.00374202649427507	PWY.7234..inosine.5..phosphate.biosynthesis.III	0.0189136987126639
tacrolimusyes	0.112235770464808	0.0345312436963977	0.0011712540601156	THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes.	0.00707455368241911
tacrolimusyes	0.128919330077064	0.0556519340970473	0.020625709443702	TRPSYN.PWY..L.tryptophan.biosynthesis	0.0782192270500055
ciclosporineyes	0.218957504138066	0.0960918714453862	0.0228105281369117	CENTFERM.PWY..pyruvate.fermentation.to.butanoate	0.0823525238680045
ciclosporineyes	0.204755252556251	0.0883677512062228	0.0205954740216968	HISDEG.PWY..L.histidine.degradation.I	0.0760059607880143
ciclosporineyes	-0.0968208022755661	0.0381471645444178	0.0112179915019438	NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.	0.0465671946841529
ciclosporineyes	1.89802640126676	0.72200380552483	0.00973859540749277	PWY.101..photosynthesis.light.reactions	0.0410737288281304
ciclosporineyes	0.169147113706243	0.0754746269952503	0.0251233670904471	PWY.4981..L.proline.biosynthesis.II..from.arginine.	0.0889738975770431
ciclosporineyes	0.209674224801071	0.0910579505482202	0.0213974336250519	PWY.5030..L.histidine.degradation.III	0.0782343666915961
ciclosporineyes	-0.22013825878334	0.0759756721790683	0.00380105587293453	PWY.5104..L.isoleucine.biosynthesis.IV	0.0183041699734759
ciclosporineyes	0.217213283869153	0.0949537318311263	0.0222826571525826	PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation	0.0810022024683642
ciclosporineyes	0.225057136080573	0.0997451928397685	0.0241570173828713	PWY.6606..guanosine.nucleotides.degradation.II	0.0865254853793361
ciclosporineyes	2.13593619441337	0.612201630458293	0.000746093984921344	PWY.6785..hydrogen.production.VIII	0.00449792156176818
ciclosporineyes	-0.0567893611625891	0.0232456414702625	0.0146474366905834	PWY.7111..pyruvate.fermentation.to.isobutanol..engineered.	0.0580567785515092
ciclosporineyes	0.172488096090628	0.0508273562948432	0.000702648426100726	PWY.7234..inosine.5..phosphate.biosynthesis.III	0.0042603961191021
ciclosporineyes	0.218634623212235	0.0707212850423107	0.00201783571966807	PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol.	0.0107131815771957
ciclosporineyes	-0.510963453373095	0.200566732489839	0.0114664199445912	PWY.7399..methylphosphonate.degradation.II	0.0474736836238053
ciclosporineyes	0.292215277610151	0.131810200561943	0.0267540812315907	PWY.7456..mannan.degradation	0.0937563601785892
ciclosporineyes	-0.151933614773487	0.0482615827048044	0.00166635585272316	THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes.	0.00909156846071235
azathioprineyes	-0.0829277453036409	0.0343736356725613	0.0159273239422583	ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis	0.0606925416620284
azathioprineyes	0.0606400744550085	0.0231726460689277	0.00893760528647068	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	0.0375950667109998
azathioprineyes	0.14485288836731	0.0572966636996751	0.0115405894646671	DAPLYSINESYN.PWY..L.lysine.biosynthesis.I	0.0469198482868513
azathioprineyes	-0.109581896824498	0.0478514843577223	0.0221181098296246	GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation	0.0781556028543447
azathioprineyes	-0.129161807583416	0.0488681617562339	0.00827722054544082	GALACTUROCAT.PWY..D.galacturonate.degradation.I	0.0352395413787703
azathioprineyes	-0.296090704130434	0.114973288563967	0.0100997634600831	PWY_HEME.BIOSYNTHESIS.II..heme.biosynthesis.I..aerobic.	0.0418154033688107
azathioprineyes	0.0976397493279615	0.0368156492309176	0.00805905351982259	HISTSYN.PWY..L.histidine.biosynthesis	0.0343570176371384
azathioprineyes	0.263257413121581	0.0681305758499026	0.000114935463688535	HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I	0.000864478880457337
azathioprineyes	0.290725260937236	0.0682258452515133	2.12336084073685e-05	HSERMETANA.PWY..L.methionine.biosynthesis.III	0.000193305386048637
azathioprineyes	0.247278011692725	0.067647486127066	0.000263121368836405	MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis	0.0017535873505363
azathioprineyes	0.236548590624179	0.0621298850723261	0.000144521494206598	METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis	0.00104711789036386
azathioprineyes	0.22757828986917	0.080131976761244	0.00455468827502386	OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.	0.021284408669823
azathioprineyes	-0.23094229414362	0.086765924371224	0.00783514819414879	P161.PWY..acetylene.degradation	0.0335837627480543
azathioprineyes	0.278328563453967	0.070968105590666	9.07232331365804e-05	P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I	0.000707641218465327
azathioprineyes	-0.166002735979631	0.0704597542907405	0.0185655997484594	PWY.5104..L.isoleucine.biosynthesis.IV	0.0689174260932822
azathioprineyes	0.191511365642432	0.0577472259940455	0.000927536766427656	PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.	0.00530813160352349
azathioprineyes	-0.0662439451919583	0.025762073946349	0.0101980517124342	PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	0.0421670750779839
azathioprineyes	-0.264691530018658	0.110306270043662	0.0165407382419888	PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate	0.0627277216163776
azathioprineyes	-0.420808730866457	0.150724432781644	0.00538112007709662	PWY.5920..superpathway.of.heme.biosynthesis.from.glycine	0.0243905358482132
azathioprineyes	-0.10955988241234	0.0370344482167015	0.00312785356922721	PWY.6124..inosine.5..phosphate.biosynthesis.II	0.0154630507436444
azathioprineyes	-0.0683184763253494	0.0261486243091539	0.00904733168567195	PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	0.0379521291323569
azathioprineyes	0.362131897225374	0.143086559546989	0.0116438863280296	PWY.6731..starch.degradation.III	0.0472182758796477
azathioprineyes	0.189106283889882	0.083435501982713	0.0235227641309522	PWY.6936..seleno.amino.acid.biosynthesis	0.0827487882958551
azathioprineyes	0.0892421442402816	0.0346078188196675	0.0099858841399521	PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II	0.0413981732258644
azathioprineyes	0.162575482617173	0.0466109673900406	0.00049684825885718	PWY.7234..inosine.5..phosphate.biosynthesis.III	0.00309574684364858
azathioprineyes	0.342600123674743	0.137674637394963	0.0129292118898473	PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II	0.0512463994479645
azathioprineyes	0.274482708271338	0.0722745498536707	0.000150211323499713	PWY0.781..aspartate.superpathway	0.00108337344962465
azathioprineyes	0.161879351337967	0.0484836353272916	0.00085602360099922	PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	0.00498007100470817
azathioprineyes	-0.150399259643486	0.053214988692068	0.00475425455975044	RHAMCAT.PWY..L.rhamnose.degradation.I	0.0220770252983121
azathioprineyes	0.169058734218746	0.0623409085355651	0.00674660705650495	RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	0.0294779138195009
azathioprineyes	-0.189450789075379	0.0443286533193207	2.00810252055266e-05	THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes.	0.00018387234383843
azathioprineyes	0.260681280072764	0.0970974108685607	0.00731635801804436	UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I	0.0315742827581996
TypeMoreThan12MonthsYes	-0.182577266858578	0.030172699540778	1.70051963994044e-09	ANAEROFRUCAT.PWY..homolactic.fermentation	3.67312242227135e-08
TypeMoreThan12MonthsYes	-0.0414973985116484	0.0166954461135023	0.013012568351075	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	0.0470261157397922
TypeMoreThan12MonthsYes	0.139502823901945	0.0505749287144325	0.00586631609221676	PWY_ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis	0.0238733559231082
TypeMoreThan12MonthsYes	-0.229137392735079	0.0748297953143772	0.00227249427303711	ARGORNPROST.PWY..arginine..ornithine.and.proline.interconversion	0.0106352731978137
TypeMoreThan12MonthsYes	0.524716793783492	0.0548267595501953	2.91298972185683e-21	ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.	1.66932145693346e-19
TypeMoreThan12MonthsYes	0.656307572422003	0.0703000309872917	2.51138931689557e-20	ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	1.38274141212603e-18
TypeMoreThan12MonthsYes	0.0735647066143625	0.0206486712917307	0.000375286653707784	ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis	0.00216387047969498
TypeMoreThan12MonthsYes	0.523845653914981	0.136676576330059	0.000134587423241018	AST.PWY..L.arginine.degradation.II..AST.pathway.	0.000872797885590715
TypeMoreThan12MonthsYes	0.139346727328293	0.0205689034901318	1.61533261642769e-11	BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis	4.8253765818393e-10
TypeMoreThan12MonthsYes	-0.0702557443820997	0.0158342679774967	9.59790030808707e-06	CALVIN.PWY..Calvin.Benson.Bassham.cycle	7.95011919324735e-05
TypeMoreThan12MonthsYes	-0.793284049827621	0.0494643133674068	4.46460772211592e-54	CENTFERM.PWY..pyruvate.fermentation.to.butanoate	1.65126197491631e-51
TypeMoreThan12MonthsYes	-0.516615753613361	0.0559234468464272	6.09001813180573e-20	CITRULBIO.PWY..L.citrulline.biosynthesis	3.22656054983217e-18
TypeMoreThan12MonthsYes	-0.145129612775276	0.0142224964254799	6.80832856642684e-24	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	4.86344002054101e-22
TypeMoreThan12MonthsYes	0.21295491076872	0.0242534243175487	3.31517798879478e-18	COA.PWY..coenzyme.A.biosynthesis.I	1.4104575443236e-16
TypeMoreThan12MonthsYes	-0.241643384240673	0.018683234039492	7.20696917383231e-37	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	9.63674735243863e-35
TypeMoreThan12MonthsYes	0.385304624463758	0.140855402587716	0.00636567168204869	ECASYN.PWY..enterobacterial.common.antigen.biosynthesis	0.0256821926482654
TypeMoreThan12MonthsYes	0.347737045911318	0.100000541828108	0.000528539523911429	ENTBACSYN.PWY..enterobactin.biosynthesis	0.00292729582474022
TypeMoreThan12MonthsYes	0.396022260631521	0.0742397365623235	1.09613174431955e-07	FAO.PWY..fatty.acid..beta..oxidation.I	1.60309267606735e-06
TypeMoreThan12MonthsYes	0.745882296931093	0.0756868579849851	2.63092192676544e-22	FERMENTATION.PWY..mixed.acid.fermentation	1.71805320240869e-20
TypeMoreThan12MonthsYes	0.320045335727512	0.0711315875623063	7.33315476155402e-06	FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage	6.18363320433745e-05
TypeMoreThan12MonthsYes	0.349690904726757	0.0868110476420563	5.95398478200862e-05	FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation	0.000429788927194864
TypeMoreThan12MonthsYes	0.436072832434343	0.07566061165679	9.59513937640688e-09	FUCCAT.PWY..fucose.degradation	1.89740502598243e-07
TypeMoreThan12MonthsYes	0.470895492635245	0.121568446798383	0.000113678572688865	GALACTARDEG.PWY..D.galactarate.degradation.I	0.000754632227211191
TypeMoreThan12MonthsYes	0.117283056934957	0.0315775329862568	0.000209244408807809	GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation	0.00127452993477728
TypeMoreThan12MonthsYes	0.462616110301584	0.121690550209071	0.000151677084797578	GLUCARDEG.PWY..D.glucarate.degradation.I	0.000954953484555157
TypeMoreThan12MonthsYes	0.470895492635245	0.121568446798383	0.000113678572688865	GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation	0.000754632227211191
TypeMoreThan12MonthsYes	-0.591897566240779	0.05378026688304	2.12281536091537e-27	GLUCONEO.PWY..gluconeogenesis.I	1.98695517781679e-25
TypeMoreThan12MonthsYes	0.718965600048274	0.11048607790981	1.0818391755439e-10	GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation	2.86585321219553e-09
TypeMoreThan12MonthsYes	0.104815421459091	0.0292420650638853	0.000345581134510415	GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronide.and.D.glucuronate.degradation	0.00200909280684316
TypeMoreThan12MonthsYes	0.37094357876772	0.0814036599412346	5.53998435162646e-06	GLUDEG.I.PWY..GABA.shunt	4.80536311962954e-05
TypeMoreThan12MonthsYes	0.725754003540339	0.0750247586028577	1.11611012194845e-21	GLUTORN.PWY..L.ornithine.biosynthesis	6.96452716095833e-20
TypeMoreThan12MonthsYes	0.413821712249552	0.0725094725712452	1.36716218414091e-08	GLYCOCAT.PWY..glycogen.degradation.I..bacterial.	2.61155878439979e-07
TypeMoreThan12MonthsYes	0.202478122208476	0.0404397023628354	5.99339955725224e-07	GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.	6.92570615504703e-06
TypeMoreThan12MonthsYes	0.374392612141587	0.119137868156175	0.00172240684532193	GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation	0.00833882486493789
TypeMoreThan12MonthsYes	0.457579187356308	0.0909646887083123	5.55835920371832e-07	PWY_GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass	6.47629570292159e-06
TypeMoreThan12MonthsYes	-0.204202342032021	0.044556298315656	4.85356239377707e-06	PWY_GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.	4.25900100053937e-05
TypeMoreThan12MonthsYes	0.752595744491096	0.099942375412765	8.62264447991615e-14	PWY_GLYOXYLATE.BYPASS..glyoxylate.cycle	2.91715490356681e-12
TypeMoreThan12MonthsYes	0.318937487775286	0.0749360117434769	2.22476738972717e-05	GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol	0.000174501308110444
TypeMoreThan12MonthsYes	-0.443214921851805	0.0604993816807604	3.38217723686342e-13	HEMESYN2.PWY..heme.biosynthesis.II..anaerobic.	1.1043201954782e-11
TypeMoreThan12MonthsYes	-0.632865630753771	0.0488857129558323	6.24592668131604e-37	HISDEG.PWY..L.histidine.degradation.I	8.76928106056773e-35
TypeMoreThan12MonthsYes	0.168597425949876	0.0221220113894393	3.78196961325797e-14	HISTSYN.PWY..L.histidine.biosynthesis	1.29509398463761e-12
TypeMoreThan12MonthsYes	0.394056771867058	0.0410105425376485	2.01914371324034e-21	HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I	1.20633096739976e-19
TypeMoreThan12MonthsYes	-0.326812684519558	0.0411048709447468	3.00510077585153e-15	HSERMETANA.PWY..L.methionine.biosynthesis.III	1.14031391602582e-13
TypeMoreThan12MonthsYes	0.0712770307154865	0.0135119809124183	1.46367257860875e-07	ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.	2.05499630036675e-06
TypeMoreThan12MonthsYes	0.352735459434554	0.133940797419518	0.00860159053120636	KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis	0.0327724100564823
TypeMoreThan12MonthsYes	0.430611585751426	0.0667771208250933	1.42564944431572e-10	LACTOSECAT.PWY..lactose.and.galactose.degradation.I	3.70668855522087e-09
TypeMoreThan12MonthsYes	0.411094782756613	0.0407045896127524	1.8953144291768e-23	MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis	1.29805924808011e-21
TypeMoreThan12MonthsYes	0.335070768524383	0.0373946248363683	6.98382523464587e-19	METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis	3.32382733201451e-17
TypeMoreThan12MonthsYes	0.491319369630593	0.103621445416862	2.33897675721361e-06	PWY_NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.II	2.29033849744807e-05
TypeMoreThan12MonthsYes	-0.768353709465977	0.0654173704087161	7.44014915792072e-31	NAGLIPASYN.PWY..lipid.IVA.biosynthesis	7.73775512423755e-29
TypeMoreThan12MonthsYes	-0.21995198711527	0.0175616188878507	9.32719477477316e-35	NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I	1.19048922398014e-32
TypeMoreThan12MonthsYes	-0.06120606033229	0.0210929417290977	0.00374981937645771	NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.	0.0162197110958929
TypeMoreThan12MonthsYes	0.583438315335997	0.0481629088706985	1.0977091649795e-32	OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.	1.23294693410497e-30
TypeMoreThan12MonthsYes	0.592407843783084	0.0969205340148077	1.3164886669222e-09	P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.	2.98120981993349e-08
TypeMoreThan12MonthsYes	0.430208144858007	0.14448011164369	0.00317272560801389	P124.PWY..Bifidobacterium.shunt	0.0139858924761429
TypeMoreThan12MonthsYes	0.350199505892047	0.052192641754799	2.50404874000416e-11	P161.PWY..acetylene.degradation	7.24883387828007e-10
TypeMoreThan12MonthsYes	-0.731512873668086	0.0440954675546666	1.05930321794469e-57	P162.PWY..L.glutamate.degradation.V..via.hydroxyglutarate.	5.9490468719774e-55
TypeMoreThan12MonthsYes	0.287264522872951	0.0550266215479028	2.14947868907799e-07	P164.PWY..purine.nucleobases.degradation.I..anaerobic.	2.84336073152818e-06
TypeMoreThan12MonthsYes	0.561126636621069	0.106825047580266	2.06783629969258e-07	P23.PWY..reductive.TCA.cycle.I	2.77822216724247e-06
TypeMoreThan12MonthsYes	0.347739604877763	0.0428493897390823	8.21462691478447e-16	P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I	3.15981813379655e-14
TypeMoreThan12MonthsYes	0.104862978785546	0.0310905526545614	0.000757579765995911	P42.PWY..incomplete.reductive.TCA.cycle	0.00404426612721772
TypeMoreThan12MonthsYes	0.194575036833838	0.0417548778669405	3.36544259257001e-06	P441.PWY..superpathway.of.N.acetylneuraminate.degradation	3.09841403276609e-05
TypeMoreThan12MonthsYes	0.360672306064396	0.0584253218041303	8.05501321701171e-10	P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate	1.86929562920404e-08
TypeMoreThan12MonthsYes	-0.134070684973777	0.0179163800851662	1.06215761230897e-13	PANTO.PWY..phosphopantothenate.biosynthesis.I	3.55064116114711e-12
TypeMoreThan12MonthsYes	0.0525239885926399	0.0178951874906602	0.00337081625187037	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	0.0147663838303463
TypeMoreThan12MonthsYes	0.117788770085611	0.045110345537021	0.00908941942596361	PENTOSE.P.PWY..pentose.phosphate.pathway	0.0343976950783097
TypeMoreThan12MonthsYes	-0.151559586013181	0.0147856057205583	4.32054890055519e-24	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	3.37002814243305e-22
TypeMoreThan12MonthsYes	-0.414051987840001	0.0459948243004071	4.86060162806828e-19	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	2.39448585466943e-17
TypeMoreThan12MonthsYes	-0.445914272667745	0.0879000241749019	4.43767683604866e-07	POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II	5.36818486309645e-06
TypeMoreThan12MonthsYes	-0.116830265931365	0.0435985133363356	0.00742719915679734	POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I	0.0287663106652233
TypeMoreThan12MonthsYes	0.302716176754877	0.104485005640931	0.00384020291838334	POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.	0.0165387880288657
TypeMoreThan12MonthsYes	0.292698888846067	0.0832636515212422	0.000450412015792666	PPGPPMET.PWY..ppGpp.biosynthesis	0.00254690119453835
TypeMoreThan12MonthsYes	-0.0442895121977087	0.0160572958266508	0.00586225416225982	PWY.1042..glycolysis.IV..plant.cytosol.	0.0238733559231082
TypeMoreThan12MonthsYes	-0.156604660894062	0.0403892795014047	0.000108840923021481	PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I	0.000731161033120377
TypeMoreThan12MonthsYes	0.604083277984577	0.0989373844689249	1.56887430532724e-09	PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type	3.44171800731163e-08
TypeMoreThan12MonthsYes	0.340593749115389	0.124464663310091	0.00633284217878496	PWY.2723..trehalose.degradation.V	0.0255865048029182
TypeMoreThan12MonthsYes	-0.544893713674248	0.0502501702308782	1.09040623512094e-26	PWY.2941..L.lysine.biosynthesis.II	9.87697002651483e-25
TypeMoreThan12MonthsYes	-0.184801227876346	0.018104086948142	6.57982779425258e-24	PWY.2942..L.lysine.biosynthesis.III	4.86214643322664e-22
TypeMoreThan12MonthsYes	0.094689575427317	0.014666991786147	1.3325042666403e-10	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	3.49688970161305e-09
TypeMoreThan12MonthsYes	0.531952980757912	0.123745210842153	1.85625210185818e-05	PWY.4041...gamma..glutamyl.cycle	0.0001476588074226
TypeMoreThan12MonthsYes	0.185825665750804	0.0278934229960179	3.44209084773837e-11	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	9.56969415886075e-10
TypeMoreThan12MonthsYes	0.635599251873519	0.0975396133532768	9.42630372611123e-11	PWY.4702..phytate.degradation.I	2.54510200605003e-09
TypeMoreThan12MonthsYes	-0.135101640847307	0.04160591959475	0.00118400454815812	PWY.4981..L.proline.biosynthesis.II..from.arginine.	0.00602297965802173
TypeMoreThan12MonthsYes	-0.52982277713324	0.0579222918919535	1.3823177502682e-19	PWY.4984..urea.cycle	7.18805230139466e-18
TypeMoreThan12MonthsYes	0.170558040818514	0.0681498412596616	0.0124384373802884	PWY.5005..biotin.biosynthesis.II	0.0453599119011038
TypeMoreThan12MonthsYes	0.467706054422397	0.0834443105535919	2.43211063143603e-08	PWY.5022..4.aminobutanoate.degradation.V	4.24184264165986e-07
TypeMoreThan12MonthsYes	-0.510642953301176	0.0500447344993829	6.92797723723791e-24	PWY.5030..L.histidine.degradation.III	4.86344002054101e-22
TypeMoreThan12MonthsYes	0.766127468620973	0.105145245273223	5.11060063140612e-13	PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation	1.64949041068832e-11
TypeMoreThan12MonthsYes	-0.171518155151943	0.0174514689824364	2.56342162881495e-22	PWY.5097..L.lysine.biosynthesis.VI	1.71383046040771e-20
TypeMoreThan12MonthsYes	0.152972839079795	0.02287850600033	2.92618250666363e-11	PWY.5103..L.isoleucine.biosynthesis.III	8.29971765526411e-10
TypeMoreThan12MonthsYes	0.222023378803184	0.0420101647346163	1.38863795087103e-07	PWY.5104..L.isoleucine.biosynthesis.IV	1.98943641124788e-06
TypeMoreThan12MonthsYes	0.361277575478543	0.0759292892758545	2.13128490487423e-06	PWY.5136..fatty.acid..beta..oxidation.II..peroxisome.	2.14503513006697e-05
TypeMoreThan12MonthsYes	0.519083521244316	0.060592359994831	2.04555895127546e-17	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	8.57302915698731e-16
TypeMoreThan12MonthsYes	0.561741715762357	0.103309341777158	6.3899096359288e-08	PWY.5173..superpathway.of.acetyl.CoA.biosynthesis	1.0137212574965e-06
